earn_per_hour,age,grade92,sex,race,marital,ownchild,emp_class,uhours
39.9,52,43,1,1,1,0,"Private, For Profit",40
16.666666666666668,46,39,2,1,1,0,"Private, For Profit",30
15.0,23,43,2,1,7,0,"Private, For Profit",36
19.9625,54,39,1,2,1,0,Government - State,40
13.830000000000002,39,40,2,1,7,0,"Private, For Profit",40
31.066666666666663,60,40,2,1,6,0,"Private, For Profit",45
45.65,50,43,1,1,7,0,"Private, For Profit",40
7.5,64,41,2,1,1,0,"Private, For Profit",40
16.0,36,41,2,2,7,2,"Private, For Profit",40
16.0,39,40,1,1,7,0,"Private, For Profit",40
25.0,55,39,2,7,1,0,"Private, For Profit",40
20.673,38,43,2,1,1,2,Government - Local,40
20.19225,39,43,1,1,1,2,Government - Local,40
10.0,22,40,1,1,1,2,"Private, For Profit",50
15.5,30,39,1,1,1,1,"Private, For Profit",30
23.0,26,42,2,1,1,1,Government - Local,36
28.0,43,39,1,2,7,0,"Private, For Profit",50
9.61525,20,39,1,1,7,0,"Private, For Profit",40
9.61525,38,35,1,1,1,3,"Private, For Profit",40
6.675,51,39,1,1,1,0,"Private, For Profit",40
5.576923076923077,22,39,1,1,7,0,"Private, For Profit",26
14.275,50,39,2,1,1,0,"Private, For Profit",40
18.4,47,40,2,1,1,0,"Private, For Profit",50
25.460869565217394,34,39,2,2,7,3,"Private, For Profit",46
23.80952380952381,59,44,2,1,1,0,Government - Local,42
8.75,46,37,1,1,7,0,"Private, For Profit",24
41.875,55,39,1,1,1,0,"Private, For Profit",48
7.5,61,39,2,1,1,0,"Private, Nonprofit",30
10.0,64,43,1,1,1,0,"Private, Nonprofit",40
25.633333333333333,39,39,1,1,5,0,"Private, For Profit",60
15.43,31,34,2,1,5,1,"Private, For Profit",50
12.0,55,44,2,1,1,0,"Private, Nonprofit",29
26.25,57,44,1,1,1,0,"Private, For Profit",40
15.5,43,39,1,1,1,2,"Private, For Profit",40
20.19225,32,43,1,1,1,1,"Private, For Profit",40
17.5,25,42,2,1,1,1,"Private, For Profit",40
10.0,30,39,2,2,7,2,"Private, For Profit",40
16.775,29,44,2,2,7,0,Government - State,40
7.5,43,42,2,2,1,0,"Private, Nonprofit",40
12.5,21,40,1,2,7,0,"Private, For Profit",40
10.875,59,39,2,2,7,0,"Private, For Profit",40
18.75,25,39,1,1,7,0,"Private, For Profit",40
17.3,38,39,1,2,7,0,"Private, Nonprofit",40
8.0,50,39,1,1,7,0,"Private, Nonprofit",19
5.0,21,42,2,2,7,1,"Private, For Profit",30
20.85,37,42,2,1,1,2,"Private, For Profit",40
14.4,43,34,1,1,1,2,Government - Federal,40
21.192,36,39,1,1,1,3,"Private, For Profit",40
13.695,34,40,2,1,1,3,"Private, For Profit",40
40.0,31,43,2,7,5,4,Government - State,45
9.0,44,38,2,2,1,1,"Private, For Profit",40
9.0,44,38,1,2,1,1,"Private, For Profit",40
38.272000000000006,53,40,1,1,3,2,"Private, For Profit",40
16.82675,36,40,2,1,1,3,"Private, For Profit",40
10.56,23,40,2,1,2,0,"Private, For Profit",40
10.0,50,35,1,1,4,0,Government - State,40
31.25,35,44,2,2,1,1,"Private, For Profit",40
13.0,35,39,1,2,1,1,Government - Federal,50
5.321428571428571,36,36,2,2,7,3,Government - Federal,28
19.225,44,40,1,1,1,0,"Private, For Profit",40
13.830000000000002,42,39,2,1,1,0,Government - Local,40
14.275,46,39,2,1,5,0,"Private, For Profit",40
24.525,55,44,2,1,5,0,Government - State,40
12.5,22,40,1,1,7,0,"Private, For Profit",25
17.307499999999997,59,40,2,1,1,0,"Private, For Profit",40
19.225,36,39,1,1,1,1,Government - Local,40
26.425,41,39,2,1,1,1,"Private, For Profit",40
16.0,30,42,2,1,7,2,"Private, For Profit",40
11.416666666666666,27,37,1,2,1,4,"Private, For Profit",72
15.20575,31,39,2,2,1,4,Government - Federal,40
27.77777777777778,44,42,2,1,5,1,"Private, Nonprofit",36
43.846,63,44,1,1,1,1,Government - State,40
16.0,34,39,1,1,5,1,"Private, For Profit",40
33.0,29,43,2,1,5,1,"Private, Nonprofit",36
18.0,50,41,2,1,1,1,"Private, Nonprofit",40
12.0,49,39,1,1,1,1,"Private, For Profit",42
15.4,48,40,2,1,1,0,"Private, For Profit",60
9.375,24,39,2,1,7,0,"Private, For Profit",32
10.0,26,40,2,2,7,0,"Private, For Profit",40
38.4615,60,46,1,1,1,1,"Private, Nonprofit",40
7.5,33,43,1,1,1,2,"Private, For Profit",40
14.0,27,41,2,1,1,2,"Private, For Profit",40
15.6,33,37,2,2,6,3,"Private, For Profit",40
31.0,32,43,2,4,7,0,Government - Local,40
12.0,29,44,2,1,2,1,Government - Local,4
20.271428571428572,35,42,1,1,1,1,"Private, For Profit",84
36.166666666666664,35,42,2,1,1,1,"Private, For Profit",36
44.37861538461539,60,44,1,1,1,0,"Private, For Profit",65
11.538375,57,44,1,1,1,0,Government - State,80
30.0,51,39,1,1,1,1,"Private, For Profit",40
6.052631578947368,50,42,2,1,1,1,Government - State,38
7.25,17,36,1,1,7,0,"Private, For Profit",20
15.3845,56,40,2,1,1,0,"Private, For Profit",40
39.1,28,39,2,1,5,0,Government - Federal,40
24.525,59,43,2,1,1,0,Government - Local,40
15.3845,29,43,1,1,1,0,"Private, For Profit",40
30.769,29,40,2,1,1,0,"Private, For Profit",40
12.5,29,39,1,1,5,0,"Private, For Profit",40
31.25,33,43,1,1,7,0,Government - State,40
22.549,31,46,2,1,7,0,"Private, Nonprofit",40
13.525,37,42,2,1,2,2,"Private, For Profit",30
8.333333333333334,17,37,1,1,7,0,"Private, For Profit",18
11.892857142857142,19,37,1,1,7,0,"Private, For Profit",28
72.11525,56,40,1,1,5,0,Government - Local,40
25.0,26,44,2,1,7,0,"Private, For Profit",50
23.076666666666664,29,43,2,1,1,1,Government - State,30
28.845999999999997,30,43,1,1,1,1,Government - Local,40
20.19225,55,39,1,2,1,0,"Private, For Profit",40
16.82675,51,39,2,2,1,0,"Private, For Profit",40
24.23075,55,39,2,1,5,0,"Private, For Profit",40
24.225,57,39,2,1,5,0,"Private, For Profit",40
9.615333333333332,23,39,1,1,7,0,Government - State,60
22.1,27,39,1,1,7,0,"Private, For Profit",50
16.016666666666666,42,39,1,1,1,3,"Private, For Profit",60
32.6,41,40,2,1,1,3,Government - Local,40
15.0,31,40,1,1,1,1,Government - State,20
7.75,42,41,1,1,2,2,Government - Federal,40
25.0,61,41,1,1,1,0,"Private, For Profit",40
16.825,40,36,2,1,1,2,"Private, For Profit",40
12.0,18,39,2,3,7,0,"Private, For Profit",40
24.675,41,39,1,1,1,0,"Private, For Profit",40
14.422999999999998,51,39,1,1,1,0,"Private, For Profit",40
20.6625,51,40,1,1,3,0,"Private, For Profit",80
8.5,18,37,2,1,2,0,"Private, For Profit",15
25.0,27,39,1,1,7,0,"Private, For Profit",40
20.0,16,37,2,7,7,0,"Private, For Profit",5
16.975,49,39,2,3,5,0,"Private, For Profit",40
16.0,50,39,1,1,5,0,"Private, For Profit",40
38.0,27,40,1,1,1,0,"Private, Nonprofit",40
34.615249999999996,40,44,2,1,1,0,Government - Local,40
46.15333333333333,54,42,2,3,5,0,Government - Local,15
23.07675,58,46,1,1,1,2,"Private, For Profit",40
27.69225,61,41,2,1,1,0,Government - State,40
48.07675,64,44,1,1,1,0,Government - Federal,40
10.25,17,36,1,3,7,0,"Private, For Profit",15
21.0,40,39,2,3,7,4,Government - Local,38
72.115,60,40,2,1,4,0,"Private, For Profit",4
19.225,62,39,1,3,1,0,Government - Local,40
57.65,53,43,2,1,1,2,"Private, Nonprofit",20
16.0,53,43,1,1,1,2,"Private, For Profit",40
28.0,48,43,2,1,7,0,"Private, For Profit",36
48.0,52,41,1,1,1,2,"Private, Nonprofit",40
18.0,18,40,2,2,7,0,Government - Local,32
34.615249999999996,46,44,1,1,1,0,Government - State,40
20.19225,46,40,2,1,1,0,"Private, For Profit",40
14.0,54,39,2,3,6,0,"Private, For Profit",40
16.0,37,39,1,3,7,0,"Private, For Profit",40
3.75,62,35,1,3,7,0,"Private, For Profit",40
13.636363636363637,25,43,2,1,7,0,"Private, Nonprofit",22
20.0,26,43,2,1,7,0,"Private, For Profit",40
25.0,47,40,2,3,1,0,"Private, For Profit",40
19.0,46,39,1,3,1,2,Government - Local,48
17.802000000000003,31,43,2,1,7,1,Government - Local,35
26.282,35,44,1,1,5,0,Government - State,60
25.9615,53,43,1,1,1,0,Government - Federal,40
45.52,55,42,2,3,1,0,"Private, Nonprofit",20
12.36,18,37,2,7,7,0,Government - Local,25
15.0,25,39,2,3,7,1,"Private, Nonprofit",35
46.15375,40,41,1,1,1,1,Government - Federal,40
10.0,38,35,2,1,1,1,"Private, For Profit",33
31.25,32,43,2,1,1,1,"Private, For Profit",40
18.0,40,40,1,1,1,1,"Private, For Profit",45
5.48075,47,39,2,1,5,0,"Private, For Profit",40
30.0,59,42,2,1,1,0,"Private, For Profit",40
47.875,41,43,2,1,1,2,"Private, For Profit",40
12.69225,43,40,1,1,5,0,"Private, Nonprofit",40
10.05,45,42,2,1,4,0,"Private, For Profit",32
10.0,60,37,2,4,5,0,"Private, For Profit",40
46.15375,50,46,2,1,2,0,Government - State,40
11.0,39,39,2,1,5,3,"Private, For Profit",40
29.0,36,43,2,3,7,1,"Private, Nonprofit",40
13.5,24,43,1,1,7,0,"Private, Nonprofit",40
12.0,55,39,2,2,1,0,"Private, Nonprofit",30
14.0,28,40,2,3,7,0,"Private, For Profit",40
34.25,58,40,2,3,5,0,"Private, Nonprofit",40
22.916666666666668,56,40,2,4,1,1,"Private, For Profit",60
23.41,59,39,1,4,1,1,"Private, For Profit",40
18.0,56,43,2,1,2,0,"Private, Nonprofit",35
8.0,19,40,2,1,7,0,"Private, For Profit",4
24.0,58,39,2,3,4,0,Government - Local,40
45.54631578947368,40,43,2,1,5,0,Government - Local,38
35.0,63,40,1,1,5,0,"Private, For Profit",40
35.0,31,44,1,1,1,2,"Private, For Profit",40
25.0,33,43,2,1,1,2,"Private, For Profit",2
16.5,45,44,1,4,1,2,"Private, For Profit",40
10.0,22,40,2,1,7,0,"Private, For Profit",30
29.326749999999997,43,43,1,1,1,2,Government - Local,40
25.9615,43,43,2,1,1,2,Government - Local,40
52.0,45,40,2,3,5,0,"Private, For Profit",40
30.0,39,39,1,1,5,0,"Private, For Profit",40
9.49,54,39,2,4,5,0,"Private, For Profit",35
43.75,55,44,2,1,5,0,Government - Federal,40
20.3125,38,43,1,1,1,3,"Private, For Profit",32
14.422999999999998,25,40,2,10,2,2,"Private, Nonprofit",40
41.945454545454545,63,44,1,1,1,0,Government - Local,55
12.5,63,40,1,1,1,0,Government - Local,40
43.57,53,40,1,1,5,0,Government - State,40
38.4615,53,44,1,1,1,0,Government - State,60
26.425,58,39,1,1,7,0,"Private, For Profit",40
12.0,27,39,1,1,7,1,"Private, For Profit",40
12.0,28,40,2,1,7,1,"Private, For Profit",40
27.0,37,39,2,7,7,1,"Private, For Profit",36
19.2,51,40,2,1,1,0,"Private, For Profit",30
26.442291666666662,50,40,1,1,1,0,Government - State,48
27.77777777777778,32,43,2,1,5,1,Government - Federal,45
28.81725,50,43,2,1,3,0,Government - State,40
14.25,22,40,2,1,7,0,Government - State,24
10.0,23,39,1,1,7,0,"Private, For Profit",40
15.3,23,40,2,1,7,0,"Private, For Profit",25
8.81375,33,40,2,1,6,3,Government - Local,24
12.5,29,40,2,4,1,5,"Private, For Profit",40
18.269,34,43,2,4,1,2,Government - Local,40
11.96577777777778,35,38,1,4,1,2,"Private, For Profit",45
13.736,38,39,2,4,1,2,"Private, For Profit",35
12.019,32,40,1,4,1,2,"Private, For Profit",40
18.0,61,40,2,1,1,0,"Private, For Profit",40
19.225,54,40,1,1,1,0,"Private, For Profit",40
8.4,21,40,2,1,7,0,"Private, For Profit",30
8.0,23,42,1,1,7,0,"Private, For Profit",20
38.4615,59,40,1,2,7,0,"Private, Nonprofit",40
20.0,52,43,2,1,1,0,Government - State,40
10.0,21,40,2,1,7,0,"Private, For Profit",2
7.930000000000001,16,38,2,1,7,0,"Private, For Profit",30
4.5,60,38,2,8,1,0,"Private, For Profit",40
10.0,63,38,1,4,1,0,"Private, For Profit",40
16.5,34,43,1,1,1,0,"Private, For Profit",50
34.44625,36,43,2,1,1,0,"Private, For Profit",40
22.5,57,39,2,1,5,0,"Private, For Profit",40
30.0,36,40,1,1,7,0,"Private, For Profit",40
32.3076,40,39,1,1,1,0,"Private, For Profit",50
10.4125,61,40,2,1,1,0,"Private, For Profit",40
40.23,52,43,2,1,6,0,"Private, Nonprofit",36
7.95,19,40,2,1,7,0,"Private, For Profit",12
9.2,57,42,2,1,5,0,"Private, For Profit",20
16.483428571428572,31,39,2,1,1,2,"Private, Nonprofit",35
19.23075,34,39,1,1,1,2,"Private, For Profit",40
7.6,32,39,1,3,7,0,"Private, For Profit",32
14.2,41,43,2,1,1,2,Government - State,30
20.19225,43,41,1,1,1,2,"Private, For Profit",40
16.0,42,41,1,1,5,0,"Private, For Profit",45
29.325,40,43,1,1,1,2,"Private, For Profit",40
25.24,35,43,2,1,1,2,"Private, For Profit",40
25.4,43,40,1,1,1,1,Government - State,42
16.25,41,40,2,1,1,1,Government - Local,40
8.5,38,39,2,1,1,2,"Private, For Profit",30
15.0,53,41,1,1,1,2,"Private, For Profit",40
27.875,26,44,2,1,7,0,"Private, Nonprofit",40
19.35,56,39,1,1,1,0,"Private, For Profit",25
21.666666666666668,41,41,1,1,1,0,"Private, For Profit",60
29.0,31,40,1,1,1,0,"Private, For Profit",50
23.07675,32,40,2,1,1,0,"Private, For Profit",40
28.106461538461534,59,43,1,1,1,0,"Private, For Profit",65
44.37861538461539,60,44,2,1,1,0,"Private, For Profit",65
42.0,39,44,2,1,1,2,"Private, For Profit",50
24.03825,33,39,2,1,5,0,"Private, For Profit",40
17.5,28,45,1,4,1,0,Government - State,40
9.0,30,41,1,1,7,0,"Private, For Profit",40
10.0,36,40,1,2,7,0,"Private, For Profit",40
20.0,47,36,1,1,1,0,"Private, For Profit",60
13.75,49,40,2,1,1,0,"Private, For Profit",38
21.666666666666668,34,44,2,1,1,2,"Private, For Profit",15
16.0,20,40,2,1,7,0,"Private, For Profit",25
20.0,20,40,1,1,7,0,"Private, For Profit",24
14.0,45,39,1,2,7,0,"Private, For Profit",36
9.5,43,34,1,1,1,2,"Private, For Profit",40
8.333333333333334,35,42,2,1,1,1,"Private, For Profit",30
8.0,35,39,1,1,1,1,"Private, For Profit",20
11.538,33,39,2,1,1,1,"Private, For Profit",20
48.0,40,45,1,1,1,0,"Private, For Profit",50
18.0,36,43,2,1,1,0,"Private, For Profit",40
15.0,52,40,1,1,1,0,Government - State,40
15.625,55,40,2,1,1,0,"Private, For Profit",32
10.4,20,40,1,1,7,0,"Private, For Profit",40
9.0,52,39,2,1,1,0,"Private, For Profit",40
11.0,48,39,1,1,1,0,"Private, For Profit",40
20.0,51,32,1,1,1,1,"Private, For Profit",48
16.27,28,37,2,1,3,3,"Private, For Profit",40
20.0,46,34,1,1,1,1,"Private, For Profit",40
22.5,25,39,2,1,7,0,"Private, For Profit",40
40.85,40,43,2,1,1,0,"Private, For Profit",40
11.5,39,40,1,1,1,0,"Private, For Profit",40
7.5,35,33,1,1,7,3,"Private, For Profit",40
61.37468085106384,28,42,2,2,7,0,"Private, For Profit",47
38.888888888888886,58,43,2,1,1,0,"Private, For Profit",45
35.0,27,43,1,1,7,0,"Private, For Profit",40
13.57,48,38,2,2,6,0,Government - Local,35
14.422999999999998,40,39,2,1,7,0,Government - State,40
30.28825,33,46,2,1,1,1,"Private, For Profit",40
26.538400000000003,34,44,1,1,1,1,"Private, For Profit",50
7.5,47,35,2,1,7,1,"Private, For Profit",20
9.74,55,40,1,1,5,0,Government - Local,35
13.330000000000002,34,39,1,1,1,0,"Private, For Profit",40
35.0,33,45,2,1,1,0,"Private, For Profit",40
0.025,42,43,1,1,1,3,"Private, For Profit",40
12.0,36,39,2,1,1,3,"Private, Nonprofit",40
9.0,45,40,1,1,5,0,"Private, For Profit",30
80.0,54,43,1,1,4,0,"Private, For Profit",35
60.0,55,43,2,1,5,0,"Private, For Profit",40
31.25,34,43,1,1,7,0,"Private, For Profit",40
8.25,58,39,2,1,1,0,"Private, For Profit",40
14.422999999999998,29,38,2,1,1,3,"Private, For Profit",40
9.61525,32,40,1,1,1,3,"Private, For Profit",40
10.15,33,39,2,2,5,2,"Private, For Profit",24
17.9,26,37,2,2,7,2,"Private, For Profit",55
32.05125,43,40,1,1,1,3,"Private, For Profit",48
23.157894736842103,28,40,1,5,7,0,"Private, For Profit",38
13.419999999999998,51,39,2,1,1,1,"Private, For Profit",40
19.5,51,42,1,1,1,1,"Private, For Profit",40
10.0,22,40,2,1,7,0,"Private, For Profit",20
18.0,51,39,1,1,5,0,"Private, For Profit",60
9.9,24,39,1,1,7,0,"Private, For Profit",40
10.0,35,40,1,1,4,1,"Private, For Profit",30
12.0,45,38,1,1,7,0,"Private, For Profit",10
28.0,41,39,1,3,7,0,"Private, For Profit",48
11.0,56,39,2,1,7,0,"Private, For Profit",24
14.0,60,39,1,1,7,0,"Private, For Profit",40
27.77777777777778,41,43,1,1,1,4,"Private, For Profit",45
36.0575,38,43,2,1,1,1,"Private, For Profit",40
26.923,44,44,1,1,1,1,"Private, For Profit",40
10.0,24,39,2,1,7,0,"Private, For Profit",40
57.6922,53,40,1,1,1,1,"Private, For Profit",50
7.211499999999999,54,33,1,1,1,0,"Private, For Profit",40
10.0,55,33,2,1,1,0,"Private, For Profit",40
28.875,42,43,2,1,7,0,Government - Federal,40
12.03,31,40,2,1,7,0,"Private, For Profit",40
14.422999999999998,43,39,2,1,7,0,"Private, For Profit",40
19.0125,34,40,2,1,5,1,"Private, Nonprofit",40
27.5,37,42,1,1,7,0,"Private, For Profit",50
9.707070707070708,38,40,1,1,1,3,"Private, For Profit",99
20.0,30,43,2,1,7,0,"Private, For Profit",36
17.75,27,40,2,1,1,3,"Private, For Profit",45
22.596,34,46,2,4,7,0,Government - State,40
16.7,21,40,1,1,7,0,Government - State,25
14.422999999999998,27,43,2,1,7,0,"Private, Nonprofit",40
7.691999999999999,24,43,2,2,7,1,"Private, For Profit",30
14.422999999999998,28,39,1,2,7,1,"Private, For Profit",40
4.6152500000000005,58,40,1,1,5,0,"Private, For Profit",40
41.325,42,43,1,2,1,0,"Private, For Profit",40
21.25,43,43,2,1,1,0,"Private, For Profit",40
40.86525,39,44,2,1,5,0,Government - Local,40
14.422999999999998,35,39,2,1,7,0,"Private, For Profit",40
19.23075,34,39,1,1,7,0,"Private, For Profit",40
36.1538,52,44,2,1,7,0,"Private, For Profit",50
16.1,56,44,1,1,1,0,Government - State,40
38.4615,56,44,2,1,4,0,Government - Federal,40
20.0,19,39,2,1,7,1,"Private, For Profit",40
18.75,24,39,1,1,7,1,"Private, For Profit",48
28.845999999999997,43,40,2,1,1,1,"Private, For Profit",40
31.0,46,43,1,2,7,3,"Private, Nonprofit",40
26.44225,55,43,1,1,1,0,"Private, For Profit",40
12.25,26,40,2,1,7,0,"Private, For Profit",40
38.461333333333336,34,43,1,1,7,0,"Private, For Profit",45
60.0,63,44,2,1,7,0,"Private, For Profit",40
13.5,46,39,2,1,1,1,"Private, For Profit",40
20.90909090909091,52,39,1,1,1,1,"Private, For Profit",55
19.75,29,39,2,1,7,2,"Private, For Profit",40
15.3845,29,40,1,1,1,2,"Private, For Profit",40
8.75,27,36,2,1,1,2,"Private, For Profit",30
13.728571428571428,53,40,1,1,1,0,"Private, For Profit",70
16.0,54,43,2,1,4,0,"Private, For Profit",50
51.282,40,46,1,1,1,2,Government - Local,15
43.269,46,44,2,1,5,1,"Private, For Profit",40
8.88888888888889,31,41,1,1,1,0,"Private, For Profit",45
17.511111111111113,31,40,2,1,1,0,"Private, Nonprofit",45
21.6345,42,44,1,1,1,2,"Private, For Profit",40
27.884500000000003,31,43,2,1,1,2,"Private, For Profit",40
43.269,35,46,1,1,1,4,"Private, For Profit",40
30.28825,35,46,2,1,1,1,Government - Local,40
19.23075,36,40,1,1,1,1,"Private, For Profit",40
27.5,60,46,2,1,1,0,Government - Local,40
28.846,43,42,2,1,7,0,"Private, For Profit",60
17.0,58,35,1,1,1,0,"Private, For Profit",40
16.0,53,34,2,1,5,0,"Private, For Profit",40
17.25,28,40,1,1,1,0,"Private, For Profit",48
17.5,30,40,2,1,1,0,"Private, For Profit",40
16.25,29,40,1,1,1,1,"Private, For Profit",40
41.346,35,44,2,1,5,0,"Private, For Profit",40
8.25,36,40,1,1,5,0,"Private, For Profit",30
16.23,55,39,1,1,5,0,Government - Local,40
14.0,29,40,2,1,7,2,"Private, For Profit",40
11.0,39,42,2,1,7,1,"Private, For Profit",20
10.048,51,40,1,1,5,0,Government - Federal,40
7.9,36,37,1,1,1,3,"Private, For Profit",20
13.02,30,37,2,1,1,3,"Private, For Profit",15
16.0,47,41,1,1,1,1,"Private, For Profit",48
40.0,34,43,2,1,1,1,"Private, For Profit",48
7.5,43,37,1,1,7,3,"Private, For Profit",40
31.0,26,43,2,1,7,0,"Private, For Profit",40
13.527027027027026,36,41,2,1,7,3,"Private, For Profit",37
24.519,55,40,1,1,1,1,Government - State,40
12.5,45,39,2,1,1,1,Government - State,40
16.0,22,42,1,7,7,0,"Private, For Profit",40
15.727272727272728,55,39,1,1,1,0,"Private, For Profit",55
16.72711111111111,44,39,2,3,1,0,"Private, For Profit",45
7.9,20,39,1,3,7,0,"Private, For Profit",30
11.75,25,39,2,3,7,2,"Private, For Profit",40
12.0,26,39,1,3,7,1,"Private, For Profit",40
15.0,60,44,2,1,6,0,"Private, Nonprofit",20
21.25,37,43,2,1,1,1,"Private, For Profit",40
30.4615,41,40,1,1,1,1,"Private, For Profit",40
29.0,37,43,2,1,5,2,"Private, Nonprofit",40
11.95,35,39,2,1,7,4,"Private, For Profit",25
14.375,49,40,2,2,1,0,Government - State,40
25.0,44,40,1,2,1,0,Government - State,40
19.2306,50,44,2,1,5,2,Government - State,50
23.07675,53,43,1,1,5,0,Government - Federal,40
43.25,36,44,1,4,1,1,"Private, For Profit",40
9.5,20,40,2,1,7,0,"Private, For Profit",20
10.0,19,40,2,1,7,0,"Private, For Profit",25
11.751944444444444,39,40,1,1,7,0,"Private, For Profit",36
10.5,51,39,2,2,5,0,"Private, For Profit",40
10.5,33,39,1,2,7,0,"Private, For Profit",40
14.4,31,42,2,2,7,0,"Private, Nonprofit",40
43.825,59,43,1,1,1,0,"Private, For Profit",40
9.65,29,34,2,1,1,2,"Private, For Profit",40
43.25,35,43,1,1,1,1,"Private, For Profit",40
17.5,31,43,1,1,7,0,"Private, For Profit",40
10.0,21,39,1,1,7,0,"Private, For Profit",40
14.422999999999998,22,43,1,1,7,0,"Private, For Profit",40
4.8075,21,40,1,1,7,0,"Private, For Profit",20
16.8265,21,40,1,1,7,0,"Private, For Profit",20
14.4,44,39,2,4,7,0,"Private, Nonprofit",40
10.823,61,43,2,2,5,0,"Private, For Profit",40
23.07675,39,39,1,1,5,2,"Private, For Profit",40
10.0,59,33,1,1,1,0,"Private, For Profit",40
13.0,24,43,2,1,7,0,"Private, For Profit",40
26.425,26,43,2,1,7,0,Government - State,40
12.0125,37,39,1,1,7,0,"Private, For Profit",80
18.531454545454547,52,44,1,1,1,0,"Private, Nonprofit",55
20.833333333333332,45,40,2,1,1,0,"Private, Nonprofit",48
10.0,30,40,1,2,6,2,Government - State,40
13.330000000000002,34,39,1,1,7,0,"Private, For Profit",40
21.61,57,39,2,1,4,0,"Private, For Profit",40
24.54,53,39,1,1,7,0,"Private, For Profit",40
16.82675,49,40,1,3,7,0,"Private, For Profit",40
47.00844444444445,32,44,2,2,7,0,"Private, For Profit",45
20.3125,33,40,2,1,5,1,"Private, For Profit",32
11.25,57,39,2,1,1,0,"Private, Nonprofit",40
16.0,21,43,2,1,7,0,"Private, For Profit",40
12.019,22,43,1,1,7,0,"Private, For Profit",40
22.5,60,40,2,1,4,0,"Private, For Profit",45
17.5,58,39,1,1,1,0,"Private, For Profit",40
16.25,57,39,2,1,1,0,"Private, For Profit",40
21.54,32,39,2,1,1,1,"Private, For Profit",40
28.845999999999997,32,39,1,1,1,1,"Private, For Profit",40
21.85,39,39,1,1,1,2,"Private, For Profit",40
25.95,53,43,1,1,1,2,"Private, Nonprofit",40
46.15,46,43,2,1,1,2,Government - State,40
11.0,54,40,2,2,4,1,"Private, For Profit",40
7.0,17,37,2,2,7,0,"Private, For Profit",10
11.0,30,40,1,2,7,0,"Private, For Profit",35
14.422999999999998,48,40,2,1,6,0,"Private, For Profit",40
12.019,18,39,2,1,7,0,"Private, For Profit",40
15.0,36,43,2,1,1,2,Government - State,40
23.75,36,40,1,1,1,2,Government - Federal,40
22.0,25,43,2,1,7,0,"Private, For Profit",40
14.0,52,43,2,1,4,0,"Private, For Profit",24
10.0,54,34,1,1,1,0,"Private, For Profit",40
12.019,41,42,1,5,1,3,"Private, For Profit",40
43.25,49,43,2,1,7,0,Government - State,40
18.0,45,40,2,1,1,0,"Private, For Profit",40
26.44225,42,42,1,1,1,0,"Private, For Profit",40
8.85,57,39,2,1,1,0,"Private, For Profit",12
20.19225,61,43,2,1,5,0,Government - State,40
25.95,48,43,1,1,1,3,"Private, For Profit",40
6.4,40,43,2,1,1,3,"Private, For Profit",15
15.76,38,39,1,1,1,2,Government - Local,50
22.78125,43,39,2,1,1,2,"Private, For Profit",40
5.75,59,39,2,1,1,0,"Private, For Profit",20
18.75,26,44,1,1,1,0,"Private, For Profit",40
15.625,34,43,2,2,7,1,"Private, For Profit",40
21.6345,35,44,2,1,1,2,Government - State,40
27.884500000000003,42,46,1,1,1,2,Government - State,40
36.05,49,44,2,2,7,1,"Private, For Profit",40
11.0,63,40,1,2,4,0,"Private, For Profit",25
35.0,34,43,2,1,1,4,"Private, For Profit",40
24.125,34,43,1,1,1,4,"Private, For Profit",40
23.504222222222225,38,42,1,1,1,3,"Private, For Profit",45
25.640888888888888,37,43,2,1,1,3,"Private, For Profit",45
12.5,53,39,1,4,1,2,"Private, For Profit",40
16.666666666666668,34,39,2,4,1,2,"Private, For Profit",45
12.5,37,40,2,1,7,2,"Private, For Profit",40
25.640888888888888,42,43,1,1,7,2,"Private, For Profit",45
19.225,55,39,1,1,1,0,Government - Federal,40
32.05555555555556,56,39,2,1,1,0,"Private, For Profit",36
16.82675,54,43,1,1,1,1,Government - State,40
28.632444444444445,53,44,2,1,1,1,Government - State,45
16.375833333333333,34,43,2,1,5,0,Government - State,60
31.25,47,43,2,1,5,2,"Private, For Profit",40
15.86525,48,42,2,1,5,2,"Private, For Profit",40
7.35,16,37,2,1,7,0,Government - Local,8
16.5,45,44,1,4,1,2,"Private, For Profit",40
18.0,27,43,1,1,7,0,"Private, For Profit",60
12.0,27,40,1,1,7,0,"Private, For Profit",20
8.9,37,36,1,1,1,1,"Private, For Profit",40
8.0,38,36,2,1,1,1,"Private, For Profit",25
12.820416666666668,41,38,1,1,5,0,"Private, For Profit",48
16.45288888888889,25,39,1,1,1,1,"Private, For Profit",45
23.52,30,43,2,1,1,1,"Private, For Profit",34
16.5,64,40,2,1,1,0,Government - Local,30
96.13333333333334,48,43,2,1,1,0,"Private, For Profit",30
11.5625,30,39,1,1,1,0,"Private, For Profit",40
7.25,41,39,2,1,1,1,Government - Local,19
10.5,34,40,1,2,1,3,"Private, For Profit",32
10.68,34,40,2,2,1,3,"Private, For Profit",33
20.833333333333332,39,39,1,1,1,1,"Private, For Profit",60
15.0,37,43,2,1,1,1,"Private, For Profit",40
20.0,50,39,1,1,1,1,Government - State,40
10.0,51,39,2,1,1,1,"Private, For Profit",40
7.35,41,39,2,1,4,1,"Private, For Profit",35
