date,p_MSFT,p_SP500,pct_msft,pct_sp500,p_AAPL,pct_aapl,riskfree_annual_pct,riskfree_monthly_pct
2007-07-31,28.99,1455.27002,-1.628771687437125,-3.1981878316802548,18.822857,7.964599181176668,4.82,0.40166666666666667
2007-08-31,28.73,1473.98999,-0.8968609865470767,1.2863571531556817,19.782858,5.100187500760378,4.2,0.35000000000000003
2007-09-28,29.459999,1526.75,2.5408945353289303,3.579400834329949,21.924286,10.824664464558143,3.89,0.32416666666666666
2007-10-31,36.810001,1549.380005,24.94909113880146,1.482233830031121,27.135714,23.77011502221784,3.9,0.325
2007-11-30,33.599998,1481.140015,-8.720464310772503,-4.404341722481442,26.031429,-4.069489382147829,3.27,0.2725
2007-12-31,35.599998,1468.359985,5.952381306689358,-0.8628509033968612,28.297142,8.703759597677108,3.0,0.25
2008-01-31,32.599998,1378.550049,-8.426966765559929,-6.116343193593643,19.337143,-31.663971577058913,2.75,0.22916666666666666
2008-02-29,27.200001,1330.630005,-16.564408991681535,-3.476119277262446,17.860001,-7.638884399830936,2.12,0.17666666666666667
2008-03-31,28.379999,1322.699951,4.338227781682802,-0.5959623614529841,20.5,14.781628511666934,1.26,0.105
2008-04-30,28.52,1385.589966,0.4933086854583601,4.754669791319888,24.85,21.219512195121947,1.29,0.1075
2008-05-30,28.32,1400.380005,-0.7012622720897643,1.067418165757705,26.964285,8.508189134808841,1.73,0.14416666666666667
2008-06-30,27.51,1280.0,-2.8601694915254217,-8.596238490280362,23.92,-11.29006387523347,1.86,0.155
2008-07-31,25.719999,1267.380005,-6.50672846237732,-0.9859371093750012,22.707144,-5.0704682274247626,1.63,0.13583333333333333
2008-08-29,27.290001,1282.829956,6.104207080256874,1.219046453238004,24.218571,6.65617393363076,1.72,0.14333333333333334
2008-09-30,26.690001,1166.359985,-2.1986074679880008,-9.07914337790846,16.237143,-32.95581725280158,1.13,0.09416666666666666
2008-10-31,22.33,968.75,-16.335709391693165,-16.94245237674199,15.37,-5.340490011081389,0.67,0.05583333333333334
2008-11-28,20.219999,896.23999,-9.449175996417358,-7.484904258064517,13.238571,-13.867462589459976,0.19,0.015833333333333335
2008-12-31,19.440001,903.25,-3.857557065161099,0.7821576897053983,12.192857,-7.898994536494919,0.03,0.0025
2009-01-30,17.1,825.880005,-12.037041561880567,-8.56573429283144,12.875714,5.600467552436639,0.13,0.010833333333333334
2009-02-27,16.15,735.090027,-5.55555555555557,-10.993119757149229,12.758572,-0.9097903230842252,0.3,0.024999999999999998
2009-03-31,18.370001,797.869995,13.74613622291021,8.54044616224947,15.017143,17.702380799355932,0.21,0.017499999999999998
2009-04-30,20.26,872.809998,10.28850787759894,9.392507986216469,17.975714,19.701290718214494,0.16,0.013333333333333334
2009-05-29,20.889999,919.140015,3.1095705824284225,5.308144625538547,19.401428,7.931334466046791,0.18,0.015
2009-06-30,23.77,919.320007,13.786506164983535,0.0195826530303033,20.347143,4.8744607871131995,0.18,0.015
2009-07-31,23.52,987.47998,-1.0517458981909922,7.414172701671662,23.341429,14.716002143396745,0.18,0.015
2009-08-31,24.65,1020.619995,4.804421768707479,3.3560189240494864,24.030001,2.9499993338025554,0.17,0.014166666666666668
2009-09-30,25.719999,1057.079956,4.340766734279922,3.5723345788458705,26.478571,10.18963752852111,0.12,0.01
2009-10-30,27.73,1036.189941,7.814934207423563,-1.9762000860415465,26.928572,1.699491260310082,0.07,0.005833333333333334
