female,age,education,ln_wage
0,25,MA,2.9464369818291134
1,46,MA,2.9565105604002095
1,28,MA,3.649657740960155
0,43,PhD,3.1283601331154243
1,43,PhD,2.690802307692657
1,47,MA,2.917770732084279
0,40,MA,3.2188758248682006
1,40,MA,3.2188758248682006
1,31,MA,3.221067706653551
1,43,Professional,4.101462029990965
